year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2026,6,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",899,297,97,12.51,46.67,0,140.82,24,0,26687,7084,1527,2696,0,15380
2026,6,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",286,89,25.69,5.45,8.53,0.55,48.77,6,2,6625,1621,763,491,22,3728
2026,6,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",176,63,25.81,4.6,7.76,0,24.83,7,1,3724,960,453,311,0,2000
2026,6,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",54,17,4.71,2.21,2.16,0,7.92,0,1,1563,402,188,97,0,876
2026,6,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",465,137,36.8,6.25,23.46,0,70.49,11,3,10505,3099,600,931,0,5875
2026,6,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",859,334,106.86,15.37,65.3,0,146.46,18,1,23812,7594,1423,3220,0,11575
2026,6,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",610,233,90.34,13.05,26.64,0.18,102.79,21,1,25450,9579,2018,1566,32,12255
2026,6,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",141,49,15.06,1.14,6.22,0,26.57,5,0,3065,888,98,281,0,1798
2026,6,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",72,18,6.61,0.14,1.93,0,9.32,0,0,1488,371,51,60,0,1006
2026,6,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",90,15,5.1,0.16,0.78,0,8.96,0,0,1128,388,14,67,0,659
2026,6,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",166,70,24.5,2.97,6.8,0.04,35.69,7,0,7090,2719,450,245,4,3672
2026,6,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",706,277,99.06,15.12,68.62,1,93.2,13,1,18676,6092,1189,2910,49,8436
2026,6,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",1154,611,126.54,17.94,275.92,1.35,189.24,24,2,42829,9366,1994,13724,140,17605
2026,6,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",172,56,24.83,3.34,3.36,0,24.48,3,0,5613,1673,752,136,0,3052
2026,6,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",390,101,44.56,7.81,13.06,0,35.56,0,0,8942,4078,1352,598,0,2914
2026,6,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",404,145,48.83,7.87,19.87,0,68.43,14,0,14090,5681,754,1206,0,6449
2026,6,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",274,123,40.93,4.97,10.51,0,66.59,9,1,9294,2480,494,516,0,5804
2026,6,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",582,160,56.83,7.51,43.79,0.71,51.16,14,2,11365,5013,683,1565,12,4092
2026,6,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",148,34,7.27,2.98,5.52,0,18.24,1,0,2290,288,309,202,0,1491
2026,6,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",525,156,50.63,8.54,18.28,0,78.55,18,3,13231,4236,832,1151,0,7012
2026,6,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",30,11,2.38,0.58,2.78,0,5.27,0,1,968,171,47,129,0,621
2026,6,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",187,34,12.72,2.76,5.99,0,12.53,0,1,3368,762,167,284,0,2155
2026,6,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",64,13,6.72,0,0.84,0,5.44,0,0,613,287,0,27,0,299
2026,6,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",115,40,11.67,2.23,6.53,0,19.56,4,0,2700,871,147,197,0,1485
2026,6,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1096,352,122.87,13.76,47.68,0.14,167.55,23,0,24464,7679,1164,2102,11,13508
2026,6,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",201,84,26.6,8.3,5.92,0.24,42.94,8,0,9233,3322,1218,329,39,4325
2026,6,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",259,93,39.8,3.02,6.7,0,43.48,16,1,7956,3084,751,326,0,3795
2026,6,AA,American Airlines Network,TVC,"Traverse City, MI: Cherry Capital",30,10,5.43,0.05,0.06,0,4.46,0,0,753,361,9,10,0,373
2026,6,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",141,69,23.48,3.14,6.68,0,35.69,9,0,5433,1557,292,370,0,3214
2026,6,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",242,100,21.99,2.08,18.51,0,57.42,11,0,7198,1445,245,1228,0,4280
2026,6,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",187,63,18.33,1.83,9.18,0,33.65,7,1,5805,1409,214,584,0,3598
2026,6,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",60,13,6.47,0,1,0,5.53,0,0,342,165,0,24,0,153
2026,6,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",90,9,1.08,2,1,0,4.92,1,0,423,22,130,19,0,252
2026,6,AS,Alaska Airlines Network,AKN,"King Salmon, AK: King Salmon Airport",36,8,4.98,0,0.02,0,3,0,1,261,136,0,1,0,124
2026,6,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1567,242,75.87,6.55,47.62,1.81,110.15,12,3,11110,3973,349,1434,49,5305
2026,6,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120,23,13.05,0,4.27,0,5.68,1,1,1159,753,0,161,0,245
2026,6,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",150,24,7.32,0,7.72,0,8.96,0,0,1526,457,0,288,0,781
2026,6,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",60,9,5.18,1,0,0,2.82,0,0,380,287,33,0,0,60
2026,6,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",120,17,5.86,0,5.63,0,5.52,0,0,668,234,0,214,0,220
2026,6,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",183,28,10.18,0,0.94,0,16.88,0,0,939,334,0,34,0,571
2026,6,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",240,44,9.81,0,17.18,0,17.02,0,0,1857,420,0,669,0,768
2026,6,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30,5,2.16,0,0,0,2.84,1,1,247,59,0,0,0,188
2026,6,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",284,50,16.92,0,5.38,0,27.7,6,0,2369,839,0,153,0,1377
2026,6,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",90,9,3.13,0,4.87,0,1,0,0,346,184,0,136,0,26
2026,6,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",60,12,6.17,0,1.41,0,4.42,0,0,717,409,0,81,0,227
2026,6,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",60,6,3,0,0,0,3,0,0,380,204,0,0,0,176
2026,6,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",30,4,1.74,0,1.68,0,0.58,0,0,165,48,0,99,0,18
2026,6,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",57,11,2.87,0,3.06,0,5.07,0,0,303,133,0,71,0,99
2026,6,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",57,7,4.25,0,1.32,0,1.43,0,0,290,122,0,94,0,74
2026,6,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",52,7,4,0,0.01,0,2.99,0,0,331,193,0,1,0,137
2026,6,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",180,38,4.15,0,24.16,0,9.69,0,1,2088,169,0,1491,0,428
2026,6,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",312,68,21.51,0,23.06,0,23.43,3,0,3002,1116,0,999,0,887
2026,6,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",267,53,20.66,0,16.65,1,14.69,1,5,2134,960,0,691,35,448
2026,6,AS,Alaska Airlines Network,DLG,"Dillingham, AK: Dillingham Airport",21,1,0.13,0,0,0,0.87,0,0,106,14,0,0,0,92
2026,6,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",60,6,2,0,0.07,0,3.93,0,0,210,41,0,1,0,168
2026,6,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",249,42,13.33,0,14.45,1,13.22,2,2,1681,516,0,577,77,511
2026,6,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",270,39,18.99,0,5.29,0.84,13.88,0,0,1535,861,0,193,16,465
2026,6,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",54,10,2.93,0,0.25,0,6.83,0,0,470,175,0,8,0,287
2026,6,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30,2,1,0,1,0,0,0,0,41,26,0,15,0,0
2026,6,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",231,42,17.71,0,3.44,0.44,20.41,0,0,1773,854,0,107,12,800
2026,6,AS,Alaska Airlines Network,GST,"Gustavus, AK: Gustavus Airport",25,2,0.81,0,0.19,0,1,1,0,177,13,0,3,0,161
2026,6,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2738,521,172.42,4.74,138.65,4.12,201.06,35,0,21155,8515,127,3785,90,8638
2026,6,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",120,21,7.62,0.81,2.72,0,9.84,0,0,821,370,26,81,0,344
2026,6,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",117,17,6.57,0,3.9,0,6.53,0,1,1314,787,0,171,0,356
2026,6,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",60,16,8.75,0,2.42,0,4.83,1,0,891,596,0,67,0,228
2026,6,AS,Alaska Airlines Network,ITO,"Hilo, HI: Hilo International",399,65,26.55,0.96,12.71,0,24.78,8,0,1914,707,26,328,0,853
2026,6,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",358,80,15.92,3.41,42.02,0.41,18.23,1,4,5937,831,359,4004,7,736
2026,6,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",470,67,32.34,0,7.73,0,26.93,6,0,3767,2021,0,217,0,1529
2026,6,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",795,105,36.96,0,29.61,0,38.43,4,0,3659,1623,0,636,0,1400
2026,6,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",231,32,15.46,0,4.63,0,11.91,0,0,1347,731,0,151,0,465
2026,6,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",578,88,31.53,0,25.54,0,30.93,1,1,5866,2564,0,1385,0,1917
2026,6,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",1041,236,46.68,1.18,79.64,3,105.51,3,0,10799,2752,100,2779,81,5087
2026,6,AS,Alaska Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",60,7,4.15,0,1.85,0,1,0,0,212,161,0,30,0,21
2026,6,AS,Alaska Airlines Network,LIH,"Lihue, HI: Lihue Airport",844,128,50.48,0,31.85,0,45.68,9,1,5207,2806,0,759,0,1642
2026,6,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",119,15,4.64,0,3.19,0,7.17,0,0,618,156,0,72,0,390
2026,6,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",180,25,5.95,0,13.1,0,5.95,0,2,1134,444,0,545,0,145
2026,6,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",30,4,2.87,0,1.13,0,0,0,0,83,65,0,18,0,0
2026,6,AS,Alaska Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",59,6,2.48,0,2.67,0.24,0.61,0,1,166,80,0,61,6,19
2026,6,AS,Alaska Airlines Network,MSO,"Missoula, MT: Missoula Montana",56,13,5.21,0,1.1,0,6.69,0,0,769,386,0,50,0,333
2026,6,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",141,22,6.84,0,10.11,0,5.04,0,1,714,334,0,244,0,136
2026,6,AS,Alaska Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",60,10,3.1,0,2.87,0,4.03,0,1,284,67,0,85,0,132
2026,6,AS,Alaska Airlines Network,OAK,"Oakland, CA: Oakland International",170,35,18.28,0,2.38,0,14.34,0,0,2228,1217,0,88,0,923
2026,6,AS,Alaska Airlines Network,OGG,"Kahului, HI: Kahului Airport",1209,159,64.27,0,40.15,2.9,51.68,2,0,6916,3924,0,1246,82,1664
2026,6,AS,Alaska Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",52,10,4,0,0.86,0,5.14,0,0,438,234,0,28,0,176
2026,6,AS,Alaska Airlines Network,OMA,"Omaha, NE: Eppley Airfield",60,8,3.24,0,0.04,0,4.71,0,0,295,120,0,2,0,173
2026,6,AS,Alaska Airlines Network,OME,"Nome, AK: Nome Airport",30,3,1.41,0,0,0,1.59,0,0,131,66,0,0,0,65
2026,6,AS,Alaska Airlines Network,ONT,"Ontario, CA: Ontario International",202,36,10.69,1,4.38,0,19.92,3,0,1460,537,25,128,0,770
2026,6,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",378,116,28.17,0,66.83,0,21,5,3,7675,1625,0,4814,0,1236
2026,6,AS,Alaska Airlines Network,OTZ,"Kotzebue, AK: Ralph Wien Memorial",30,4,0.68,2.67,0.65,0,0,1,0,254,13,214,27,0,0
2026,6,AS,Alaska Airlines Network,PAE,"Everett, WA: Seattle Paine Field International",60,5,0,0,0.02,0,4.98,0,0,229,0,0,1,0,228
2026,6,AS,Alaska Airlines Network,PDX,"Portland, OR: Portland International",2197,350,86.21,13.12,107.25,1.6,141.82,9,2,18291,5865,748,4489,28,7161
2026,6,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",90,11,7.28,0,1.34,0,2.39,2,1,468,354,0,29,0,85
2026,6,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",391,55,18.63,0,12.89,0,23.47,1,0,2277,991,0,405,0,881
2026,6,AS,Alaska Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",60,11,5.25,0,1.33,0,4.42,0,0,534,369,0,32,0,133
2026,6,AS,Alaska Airlines Network,PSG,"Petersburg, AK: Petersburg James A Johnson",60,4,1,0,0.19,0,2.81,0,0,105,19,0,3,0,83
2026,6,AS,Alaska Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",39,5,1,0,0,0,4,0,0,155,21,0,0,0,134
2026,6,AS,Alaska Airlines Network,RDM,"Bend/Redmond, OR: Roberts Field",9,3,1,0,0.42,0,1.58,0,0,60,15,0,8,0,37
2026,6,AS,Alaska Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",90,14,4.63,0,3.37,0,6,0,0,467,179,0,68,0,220
2026,6,AS,Alaska Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",97,16,4.09,0,1.61,0,10.3,0,0,885,361,0,55,0,469
2026,6,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",1216,312,58.46,7.81,166.32,1.7,77.7,10,0,15021,2886,881,5564,43,5647
2026,6,AS,Alaska Airlines Network,SAT,"San Antonio, TX: San Antonio International",60,17,6.03,0,1.76,0,9.21,0,0,635,205,0,76,0,354
2026,6,AS,Alaska Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",26,3,0,0,1,0,2,0,0,113,0,0,15,0,98
2026,6,AS,Alaska Airlines Network,SCC,"Deadhorse, AK: Deadhorse Airport",44,1,0,0,0.03,0,0.97,0,0,30,0,0,1,0,29
2026,6,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",7135,1523,329.6,42.48,577.99,15.13,557.79,55,6,80788,24784,3716,19039,629,32620
2026,6,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",965,469,38.78,8.76,337.71,0.65,83.09,7,2,25913,2870,543,17271,45,5184
2026,6,AS,Alaska Airlines Network,SIT,"Sitka, AK: Sitka Rocky Gutierrez",150,31,6.45,0,4.72,0,19.83,1,1,1517,442,0,248,0,827
2026,6,AS,Alaska Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",336,65,22.92,0,4.72,0.33,37.03,2,0,2752,1205,0,136,9,1402
2026,6,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",156,29,11.8,0,6.12,0,11.08,0,0,1114,639,0,152,0,323
2026,6,AS,Alaska Airlines Network,SMF,"Sacramento, CA: Sacramento International",316,63,28.47,0,9.93,0,24.6,1,0,3205,1874,0,300,0,1031
2026,6,AS,Alaska Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",356,30,14.89,0,4.95,0,10.16,0,0,1275,702,0,168,0,405
2026,6,AS,Alaska Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",120,15,5.36,0,3.94,0,5.71,0,1,480,187,0,96,0,197
2026,6,AS,Alaska Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",38,6,3,0,1.03,0,1.98,0,0,438,232,0,137,0,69
2026,6,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",90,12,2.9,0,3.86,0,5.24,1,0,456,91,0,106,0,259
2026,6,AS,Alaska Airlines Network,TUS,"Tucson, AZ: Tucson International",30,5,2.02,0,0,0,2.98,0,0,181,73,0,0,0,108
2026,6,AS,Alaska Airlines Network,WRG,"Wrangell, AK: Wrangell Airport",60,1,0,0,0,0,1,0,0,44,0,0,0,0,44
2026,6,AS,Alaska Airlines Network,YAK,"Yakutat, AK: Yakutat Airport",60,3,0,0,0,0,3,0,0,285,0,0,0,0,285
2026,6,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,10,3.89,1.19,3.06,0,1.86,1,1,722,166,181,192,0,183
2026,6,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",160,37,8.56,1.83,11.72,0,14.89,1,0,2694,621,293,494,0,1286
2026,6,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",66,14,5.17,1.88,0.74,0,6.21,0,0,1020,238,220,29,0,533
2026,6,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",282,97,25.98,2.75,43.46,0,24.81,2,0,6102,1556,294,2003,0,2249
2026,6,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",102,32,9.57,1,12.28,0,9.15,0,1,1643,497,17,505,0,624
2026,6,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",298,63,21.8,2.33,10.48,0,28.39,0,0,5078,1649,200,401,0,2828
2026,6,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",147,41,18.99,0,11.94,0,10.07,1,1,2370,1143,0,511,0,716
2026,6,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3160,859,149.92,10.63,330.41,0.96,367.08,57,1,75993,15142,1146,22911,40,36754
2026,6,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",135,33,12.69,0.24,5.88,0,14.18,0,3,2908,730,15,555,0,1608
2026,6,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",339,82,19.55,2.53,17.7,0,42.22,11,1,6047,1072,282,997,0,3696
2026,6,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",30,10,3.26,0,5.63,0,1.11,2,1,1139,306,0,733,0,100
2026,6,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",32,6,1.02,0,3.38,0,1.6,0,0,266,27,0,127,0,112
2026,6,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",153,37,8.44,0,12.61,0,15.96,4,2,2431,738,0,555,0,1138
2026,6,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",94,23,5.72,0.07,2.86,0,14.36,0,0,1928,458,17,160,0,1293
2026,6,B6,JetBlue Airways,DAB,"Daytona Beach, FL: Daytona Beach International",60,5,2.27,0,1,0,1.73,1,1,388,162,0,75,0,151
2026,6,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",558,167,35.07,3.32,70.04,0,58.58,16,2,15478,2810,291,6547,0,5830
2026,6,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",137,47,13.6,1.95,19.94,0,11.51,3,2,2691,827,164,774,0,926
2026,6,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",43,8,2.08,0.43,2,0,3.48,0,0,650,44,10,356,0,240
2026,6,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",108,42,7.35,0.13,7.64,0,26.89,2,0,4248,595,58,950,0,2645
2026,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",464,125,28.12,4.17,58.8,0,33.91,9,1,11203,2152,364,5362,0,3325
2026,6,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2015,416,129.69,8.79,100.26,0.33,176.94,23,9,31016,9492,1127,4266,103,16028
2026,6,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",401,73,17.95,3.72,19.91,0.06,31.36,5,8,5851,1847,363,705,7,2929
2026,6,B6,JetBlue Airways,HYA,"Hyannis, MA: Cape Cod Gateway",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",110,36,8.74,0,20.16,0,7.1,0,1,1711,362,0,897,0,452
2026,6,B6,JetBlue Airways,ILM,"Wilmington, NC: Wilmington International",30,10,5.01,0,1.11,0,3.88,0,0,825,479,0,59,0,287
2026,6,B6,JetBlue Airways,ISP,"Islip, NY: Long Island MacArthur",124,16,4.8,0.94,0.41,0,9.85,0,0,992,220,107,26,0,639
2026,6,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",167,35,10.8,0.56,8.9,0,14.75,2,0,2813,767,34,464,0,1548
2026,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3217,747,177.23,9.42,275,1,284.35,74,12,71297,18559,1281,23617,190,27650
2026,6,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",301,61,9.44,1.8,26.79,0.02,22.95,1,0,3924,609,71,1083,1,2160
2026,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",668,230,57.12,2.63,107.71,0.42,62.12,4,0,14032,3046,202,4361,18,6405
2026,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",360,113,17.31,7.38,54.5,0,33.81,11,3,8784,1062,353,4355,0,3014
2026,6,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1648,340,105.98,3.14,92.64,0,138.24,22,21,25594,6202,217,4980,0,14195
2026,6,B6,JetBlue Airways,MHT,"Manchester, NH: Manchester Boston Regional",30,4,0.42,0.02,0.18,0,3.38,0,0,693,25,7,24,0,637
2026,6,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",30,2,0,0,1,0,1,0,0,238,0,0,72,0,166
2026,6,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",121,29,8.28,1.12,10.87,0,8.72,0,1,1677,383,138,643,0,513
2026,6,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",29,12,3.1,0.4,2.29,0,6.21,0,0,1089,166,56,156,0,711
2026,6,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",30,12,1.55,1,6.28,0,3.16,1,0,943,99,174,404,0,266
2026,6,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",130,36,9.85,0.42,17.4,0,8.33,5,0,3198,890,30,1418,0,860
2026,6,B6,JetBlue Airways,ORF,"Norfolk, VA: Norfolk International",68,13,3.49,0,1.53,0,7.98,0,0,971,240,0,65,0,666
2026,6,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",60,6,1.53,0,1.4,0,3.07,0,0,273,53,0,27,0,193
2026,6,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",615,121,37.38,2.79,45.41,0,35.42,9,4,9444,3485,326,2219,0,3414
2026,6,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",41,9,4,0,2.07,0,2.93,0,0,460,156,0,60,0,244
2026,6,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",155,27,4.75,2.23,5.52,0,14.51,2,1,2172,485,60,485,0,1142
2026,6,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30,14,5.57,0.89,5.63,0,1.91,1,0,711,199,119,194,0,199
2026,6,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",169,43,5.52,1.15,9.01,0,27.32,7,0,3199,303,123,584,0,2189
